,gender,birth,marriage,religion,income,code_job,code_region
11457,2.0,1979.0,1.0,2.0,208.0,286.0,4.0
11458,1.0,1979.0,1.0,2.0,290.0,286.0,4.0
11459,2.0,2008.0,0.0,2.0,,,4.0
11460,1.0,2014.0,0.0,2.0,,,4.0
11461,1.0,1969.0,1.0,2.0,,222.0,1.0
11462,2.0,1970.0,1.0,2.0,473.0,313.0,1.0
11463,2.0,1999.0,5.0,2.0,,,1.0
11464,2.0,1972.0,3.0,2.0,200.0,259.0,2.0
11465,1.0,1954.0,2.0,2.0,190.0,873.0,2.0
11466,1.0,1981.0,5.0,2.0,,875.0,2.0
11467,1.0,1983.0,1.0,2.0,360.0,274.0,2.0
11468,2.0,1982.0,1.0,2.0,216.0,313.0,2.0
11469,2.0,2007.0,0.0,2.0,,,2.0
11470,1.0,2008.0,0.0,2.0,,,2.0
11471,2.0,1958.0,3.0,2.0,,,2.0
11472,2.0,1952.0,4.0,2.0,140.0,941.0,2.0
11473,2.0,1950.0,2.0,2.0,,,2.0
11474,2.0,1979.0,1.0,2.0,219.0,313.0,2.0
11475,1.0,1977.0,1.0,2.0,431.0,761.0,2.0
11476,2.0,2009.0,0.0,2.0,,,2.0
11477,1.0,2015.0,0.0,2.0,,,2.0
11478,1.0,1958.0,1.0,1.0,434.0,873.0,2.0
11479,2.0,1953.0,1.0,1.0,35.0,421.0,2.0
11480,2.0,1922.0,2.0,1.0,,,2.0
11481,1.0,1983.0,1.0,2.0,460.0,761.0,2.0
11482,2.0,1983.0,1.0,2.0,,,2.0
11483,2.0,2013.0,0.0,2.0,,,2.0
11484,1.0,2017.0,0.0,2.0,,,2.0
11485,2.0,1981.0,1.0,2.0,,,2.0
11486,1.0,1986.0,1.0,2.0,533.0,235.0,2.0
11487,2.0,2016.0,0.0,2.0,,,2.0
11488,2.0,1938.0,2.0,2.0,,,1.0
11489,1.0,1942.0,1.0,1.0,,611.0,2.0
11490,2.0,1947.0,1.0,1.0,,611.0,2.0
11491,1.0,1939.0,1.0,1.0,,611.0,2.0
11492,2.0,1938.0,1.0,1.0,,611.0,2.0
11493,2.0,1946.0,2.0,2.0,,611.0,2.0
11494,2.0,1932.0,1.0,1.0,,611.0,2.0
11495,1.0,1948.0,1.0,2.0,,611.0,2.0
11496,2.0,1951.0,1.0,2.0,,611.0,2.0
11497,2.0,1981.0,5.0,2.0,212.0,259.0,2.0
11498,2.0,1939.0,2.0,2.0,27.0,941.0,2.0
11499,1.0,1947.0,1.0,1.0,,611.0,2.0
11500,2.0,1952.0,1.0,2.0,,442.0,2.0
11501,2.0,1939.0,2.0,1.0,,611.0,2.0
11502,1.0,1939.0,1.0,1.0,,,2.0
11503,2.0,1944.0,1.0,2.0,,611.0,2.0
11504,2.0,1921.0,6.0,1.0,,,2.0
11505,2.0,1950.0,2.0,1.0,114.0,421.0,2.0
11506,2.0,1998.0,5.0,1.0,,,2.0
11507,2.0,2001.0,0.0,1.0,,,2.0
11508,1.0,1944.0,1.0,1.0,,248.0,7.0
11509,2.0,1948.0,1.0,1.0,,,7.0
11510,2.0,1954.0,2.0,2.0,70.0,941.0,2.0
11511,1.0,1994.0,5.0,2.0,237.0,252.0,2.0
11512,2.0,1968.0,5.0,2.0,180.0,314.0,6.0
11513,1.0,1929.0,1.0,1.0,,,1.0
11514,2.0,1937.0,1.0,2.0,,,1.0
11515,1.0,1944.0,1.0,2.0,,,1.0
11516,2.0,1945.0,1.0,2.0,,,1.0
11517,1.0,1972.0,1.0,2.0,,941.0,1.0
11518,2.0,1976.0,1.0,1.0,344.0,422.0,1.0
11519,1.0,1964.0,1.0,2.0,500.0,821.0,1.0
11520,2.0,1962.0,1.0,2.0,,,1.0
11521,2.0,1997.0,5.0,2.0,,,1.0
11522,2.0,1940.0,2.0,2.0,,,2.0
11523,1.0,1934.0,2.0,1.0,,,1.0
11524,2.0,1936.0,2.0,1.0,,,1.0
11525,1.0,1985.0,5.0,1.0,302.0,432.0,1.0
11526,1.0,1944.0,2.0,1.0,,,1.0
11527,1.0,1950.0,1.0,2.0,,730.0,1.0
11528,2.0,1954.0,1.0,1.0,42.0,314.0,1.0
11529,1.0,1970.0,5.0,2.0,731.0,225.0,1.0
11530,1.0,1972.0,1.0,1.0,,,1.0
11531,2.0,1974.0,1.0,1.0,,,1.0
11532,2.0,2007.0,0.0,1.0,,,1.0
11533,1.0,2008.0,0.0,1.0,,,1.0
11534,2.0,2012.0,0.0,1.0,,,1.0
11535,2.0,2016.0,0.0,1.0,,,1.0
11536,1.0,1968.0,1.0,2.0,235.0,441.0,1.0
11537,2.0,1968.0,1.0,2.0,150.0,930.0,1.0
11538,2.0,2009.0,0.0,2.0,,,1.0
11539,1.0,1974.0,1.0,2.0,542.0,254.0,1.0
11540,2.0,1979.0,1.0,2.0,,,1.0
11541,1.0,2010.0,0.0,2.0,,,1.0
11542,2.0,1930.0,2.0,1.0,,,1.0
11543,2.0,1971.0,1.0,1.0,270.0,132.0,5.0
11544,1.0,1971.0,1.0,2.0,,874.0,5.0
11545,2.0,1995.0,5.0,2.0,,,3.0
11546,1.0,1978.0,1.0,1.0,,875.0,5.0
11547,2.0,1971.0,1.0,1.0,104.0,421.0,5.0
11548,2.0,2006.0,0.0,1.0,,,5.0
11549,1.0,1960.0,1.0,1.0,,611.0,5.0
11550,2.0,1962.0,1.0,1.0,120.0,953.0,5.0
11551,1.0,1995.0,5.0,2.0,,,5.0
11552,1.0,1941.0,1.0,1.0,,,5.0
11553,2.0,1944.0,1.0,1.0,,,5.0
11554,2.0,1931.0,2.0,2.0,,,5.0
11555,1.0,1935.0,1.0,1.0,,,5.0
11556,2.0,1940.0,1.0,1.0,27.0,999.0,5.0
11557,2.0,1933.0,2.0,1.0,,,5.0
11558,1.0,1940.0,1.0,1.0,,,5.0
11559,2.0,1953.0,1.0,1.0,,,5.0
11560,1.0,1979.0,1.0,2.0,391.0,930.0,5.0
11561,2.0,1979.0,1.0,2.0,,,5.0
11562,1.0,1939.0,1.0,2.0,,,5.0
11563,2.0,1950.0,1.0,2.0,27.0,952.0,5.0
11564,2.0,1942.0,2.0,2.0,27.0,999.0,5.0
11565,1.0,1969.0,1.0,1.0,255.0,431.0,5.0
11566,2.0,1980.0,1.0,1.0,223.0,313.0,5.0
11567,2.0,2004.0,0.0,1.0,,,5.0
11568,1.0,2006.0,0.0,1.0,,,5.0
11569,1.0,1982.0,1.0,2.0,500.0,141.0,5.0
11570,2.0,1983.0,1.0,2.0,,,5.0
11571,1.0,2012.0,0.0,2.0,,,5.0
11572,1.0,2012.0,0.0,2.0,,,5.0
11573,2.0,2017.0,0.0,2.0,,,5.0
11574,1.0,1975.0,1.0,2.0,300.0,875.0,5.0
11575,2.0,1983.0,1.0,2.0,,,5.0
11576,2.0,1944.0,2.0,2.0,27.0,999.0,5.0
11577,1.0,1964.0,4.0,2.0,,910.0,5.0
11578,1.0,1997.0,5.0,2.0,,,5.0
11579,2.0,1968.0,3.0,2.0,,,5.0
11580,2.0,1991.0,5.0,2.0,180.0,259.0,5.0
11581,1.0,1935.0,3.0,1.0,,,5.0
11582,2.0,1943.0,3.0,2.0,,,5.0
11583,2.0,1938.0,2.0,1.0,,,5.0
11584,2.0,1937.0,2.0,2.0,,,5.0
11585,1.0,1972.0,1.0,1.0,,730.0,5.0
11586,2.0,1972.0,1.0,1.0,220.0,521.0,5.0
11587,2.0,2004.0,0.0,1.0,,,5.0
11588,1.0,1968.0,1.0,1.0,339.0,852.0,5.0
11589,2.0,1968.0,1.0,1.0,,,5.0
11590,1.0,1996.0,5.0,1.0,,,5.0
11591,1.0,1999.0,5.0,1.0,,,5.0
11592,2.0,1934.0,2.0,1.0,,,5.0
11593,1.0,1943.0,2.0,2.0,,611.0,5.0
11594,1.0,1974.0,3.0,1.0,,782.0,7.0
11595,1.0,2003.0,0.0,1.0,,,7.0
11596,1.0,2004.0,0.0,1.0,,,7.0
11597,2.0,1939.0,2.0,1.0,,,7.0
11598,1.0,1979.0,1.0,1.0,376.0,311.0,7.0
11599,2.0,1979.0,1.0,1.0,224.0,254.0,7.0
11600,1.0,2010.0,0.0,1.0,,,7.0
11601,2.0,2011.0,0.0,1.0,,,7.0
11602,1.0,2013.0,0.0,1.0,,,7.0
11603,1.0,1939.0,1.0,2.0,,,7.0
11604,2.0,1942.0,1.0,2.0,,,7.0
11605,2.0,1940.0,2.0,1.0,,,7.0
11606,1.0,1979.0,1.0,1.0,419.0,330.0,7.0
11607,2.0,1980.0,1.0,1.0,375.0,330.0,7.0
11608,2.0,2010.0,0.0,1.0,,,7.0
11609,2.0,2012.0,0.0,1.0,,,7.0
11610,2.0,2014.0,0.0,1.0,,,7.0
11611,1.0,1973.0,1.0,2.0,807.0,510.0,7.0
11612,2.0,1974.0,1.0,2.0,308.0,799.0,7.0
11613,2.0,2001.0,0.0,2.0,,,7.0
11614,2.0,1939.0,2.0,1.0,,,7.0
11615,1.0,1936.0,1.0,2.0,,611.0,7.0
11616,2.0,1936.0,1.0,2.0,,611.0,7.0
11617,1.0,1947.0,1.0,2.0,,611.0,7.0
11618,2.0,1953.0,1.0,2.0,,611.0,7.0
11619,1.0,1939.0,1.0,1.0,,991.0,7.0
11620,2.0,1942.0,1.0,1.0,,991.0,7.0
11621,1.0,1957.0,1.0,2.0,,,7.0
11622,2.0,1959.0,1.0,2.0,,951.0,7.0
11623,2.0,1983.0,1.0,2.0,203.0,311.0,7.0
11624,1.0,1979.0,1.0,2.0,242.0,311.0,7.0
11625,1.0,2017.0,0.0,2.0,,,7.0
11626,1.0,2017.0,0.0,2.0,,,7.0
11627,2.0,1930.0,2.0,1.0,,941.0,1.0
11628,2.0,1965.0,3.0,1.0,,,1.0
11629,1.0,1943.0,3.0,2.0,,,5.0
11630,2.0,1938.0,2.0,1.0,,611.0,5.0
11631,1.0,1993.0,5.0,1.0,270.0,762.0,5.0
11632,1.0,1937.0,2.0,2.0,,611.0,5.0
11633,2.0,1931.0,2.0,2.0,,,5.0
11634,2.0,1939.0,2.0,2.0,,,5.0
11635,1.0,1965.0,5.0,1.0,,,5.0
11636,2.0,1949.0,2.0,1.0,,611.0,5.0
11637,2.0,1949.0,2.0,2.0,,611.0,5.0
11638,1.0,1957.0,1.0,2.0,220.0,930.0,5.0
11639,2.0,1961.0,1.0,2.0,417.0,311.0,5.0
11640,2.0,1986.0,5.0,2.0,,,5.0
11641,1.0,1991.0,5.0,2.0,200.0,441.0,5.0
11642,1.0,1952.0,1.0,1.0,184.0,942.0,5.0
11643,2.0,1957.0,1.0,1.0,,,5.0
11644,2.0,1939.0,2.0,1.0,,,5.0
11645,2.0,1951.0,2.0,1.0,,,5.0
11646,1.0,1980.0,1.0,2.0,725.0,330.0,5.0
11647,2.0,1980.0,1.0,2.0,,,5.0
11648,2.0,2008.0,0.0,2.0,,,5.0
11649,2.0,2011.0,0.0,2.0,,,5.0
11650,1.0,1935.0,2.0,2.0,,,5.0
11651,1.0,1946.0,1.0,2.0,,,5.0
11652,2.0,1950.0,1.0,2.0,,,5.0
11653,2.0,1952.0,3.0,1.0,,,5.0
11654,1.0,1968.0,1.0,2.0,460.0,149.0,5.0
11655,2.0,1971.0,1.0,2.0,159.0,953.0,5.0
11656,2.0,1999.0,5.0,2.0,108.0,422.0,5.0
11657,2.0,2002.0,0.0,2.0,,,5.0
11658,1.0,1935.0,2.0,2.0,,,5.0
11659,2.0,1978.0,3.0,1.0,,,5.0
11660,2.0,1997.0,5.0,1.0,325.0,930.0,5.0
11661,1.0,2003.0,0.0,1.0,,,5.0
11662,1.0,1982.0,1.0,2.0,679.0,312.0,5.0
11663,2.0,1981.0,1.0,2.0,218.0,313.0,5.0
11664,2.0,2014.0,0.0,2.0,,,5.0
11665,2.0,1956.0,3.0,2.0,,,5.0
11666,1.0,2018.0,0.0,2.0,,,5.0
11667,1.0,1985.0,1.0,2.0,517.0,239.0,5.0
11668,2.0,1987.0,1.0,1.0,,222.0,5.0
11669,2.0,2018.0,0.0,2.0,,,5.0
11670,1.0,1942.0,1.0,1.0,45.0,999.0,5.0
11671,2.0,1945.0,1.0,1.0,,,5.0
11672,2.0,1947.0,2.0,1.0,,,7.0
11673,1.0,1948.0,1.0,1.0,,611.0,7.0
11674,2.0,1952.0,1.0,1.0,,611.0,7.0
11675,1.0,1979.0,5.0,2.0,517.0,313.0,7.0
11676,2.0,1981.0,1.0,2.0,,,7.0
11677,1.0,1981.0,1.0,2.0,313.0,274.0,7.0
11678,2.0,1953.0,2.0,1.0,,,7.0
11679,1.0,1941.0,1.0,2.0,,,7.0
11680,2.0,1945.0,1.0,2.0,,,7.0
11681,2.0,1940.0,2.0,2.0,,,7.0
11682,1.0,1971.0,1.0,2.0,356.0,930.0,7.0
11683,2.0,1971.0,1.0,2.0,,,7.0
11684,2.0,2009.0,0.0,2.0,,,7.0
11685,2.0,1947.0,2.0,2.0,,,7.0
11686,1.0,1938.0,1.0,1.0,,,7.0
11687,2.0,1942.0,1.0,1.0,60.0,941.0,7.0
11688,1.0,1942.0,2.0,1.0,,,7.0
11689,2.0,1944.0,2.0,1.0,,,7.0
11690,1.0,1955.0,1.0,1.0,,611.0,7.0
11691,2.0,1957.0,1.0,1.0,,611.0,7.0
11692,2.0,1943.0,2.0,1.0,,,7.0
11693,2.0,1945.0,2.0,1.0,,611.0,7.0
11694,1.0,1930.0,1.0,1.0,,,7.0
11695,2.0,1936.0,1.0,1.0,,,7.0
11696,2.0,1937.0,2.0,1.0,27.0,941.0,5.0
11697,1.0,1946.0,1.0,1.0,,,5.0
11698,2.0,1945.0,1.0,1.0,,521.0,5.0
11699,1.0,1975.0,5.0,2.0,,,5.0
11700,1.0,1960.0,1.0,1.0,1110.0,111.0,1.0
11701,2.0,1960.0,1.0,2.0,,,1.0
11702,1.0,1988.0,5.0,1.0,,941.0,1.0
11703,2.0,1994.0,5.0,2.0,,,1.0
11704,1.0,1940.0,1.0,1.0,,242.0,1.0
11705,2.0,1947.0,1.0,1.0,,314.0,1.0
11706,1.0,1974.0,1.0,1.0,172.0,910.0,6.0
11707,2.0,1972.0,1.0,1.0,236.0,521.0,6.0
11708,2.0,2004.0,0.0,1.0,,,6.0
11709,1.0,2006.0,0.0,1.0,,,6.0
11710,1.0,1938.0,1.0,1.0,,,2.0
11711,2.0,1940.0,1.0,1.0,,,2.0
11712,1.0,1953.0,1.0,1.0,,521.0,1.0
11713,2.0,1957.0,1.0,1.0,,521.0,1.0
11714,1.0,1967.0,5.0,2.0,220.0,992.0,1.0
11715,2.0,1965.0,3.0,2.0,,,1.0
11716,1.0,1991.0,5.0,2.0,,,1.0
11717,1.0,1940.0,2.0,2.0,27.0,999.0,1.0
11718,1.0,1974.0,5.0,2.0,234.0,910.0,1.0
11719,1.0,1937.0,1.0,2.0,,,1.0
11720,2.0,1939.0,1.0,2.0,,,1.0
11721,1.0,1956.0,1.0,1.0,,,1.0
11722,2.0,1957.0,1.0,1.0,,,1.0
11723,1.0,1989.0,5.0,1.0,,999.0,1.0
11724,1.0,1932.0,1.0,1.0,,141.0,1.0
11725,2.0,1933.0,1.0,1.0,,,1.0
11726,1.0,1955.0,1.0,2.0,,873.0,2.0
11727,2.0,1958.0,1.0,2.0,,,2.0
11728,1.0,1945.0,1.0,1.0,159.0,941.0,1.0
11729,2.0,1948.0,1.0,1.0,,,1.0
11730,1.0,1973.0,5.0,1.0,,,1.0
11731,1.0,1949.0,1.0,2.0,153.0,942.0,1.0
11732,2.0,1952.0,1.0,2.0,42.0,951.0,1.0
11733,1.0,1976.0,1.0,2.0,502.0,312.0,1.0
11734,2.0,1978.0,1.0,2.0,336.0,281.0,1.0
11735,1.0,2016.0,0.0,2.0,,,1.0
11736,2.0,1936.0,2.0,2.0,,,5.0
11737,1.0,1938.0,2.0,2.0,,,5.0
11738,1.0,1946.0,2.0,1.0,9.0,999.0,5.0
11739,2.0,1939.0,2.0,1.0,,611.0,5.0
11740,1.0,1933.0,1.0,1.0,,611.0,5.0
11741,2.0,1936.0,1.0,1.0,,611.0,5.0
11742,2.0,1955.0,2.0,2.0,,,5.0
11743,2.0,1937.0,3.0,2.0,,,5.0
11744,1.0,1957.0,1.0,2.0,,611.0,5.0
11745,2.0,1961.0,1.0,2.0,,611.0,5.0
11746,1.0,1987.0,5.0,2.0,,611.0,5.0
11747,2.0,1984.0,5.0,2.0,250.0,532.0,5.0
11748,1.0,1986.0,5.0,2.0,500.0,930.0,5.0
11749,2.0,1965.0,2.0,2.0,,,5.0
11750,2.0,1994.0,5.0,2.0,130.0,930.0,5.0
11751,2.0,1946.0,2.0,1.0,,611.0,5.0
11752,1.0,1947.0,1.0,1.0,,611.0,5.0
11753,2.0,1946.0,1.0,1.0,,611.0,5.0
11754,2.0,1941.0,3.0,1.0,,,5.0
11755,2.0,1974.0,5.0,2.0,461.0,246.0,5.0
11756,1.0,1957.0,1.0,2.0,,611.0,5.0
11757,2.0,1956.0,1.0,2.0,,930.0,5.0
11758,1.0,1939.0,2.0,2.0,,611.0,5.0
11759,1.0,1958.0,3.0,2.0,,,5.0
11760,1.0,1941.0,1.0,1.0,,611.0,5.0
11761,2.0,1943.0,1.0,1.0,,611.0,5.0
11762,1.0,1946.0,1.0,1.0,,,5.0
11763,2.0,1955.0,1.0,1.0,84.0,421.0,5.0
11764,1.0,1980.0,5.0,2.0,741.0,239.0,5.0
11765,2.0,1946.0,2.0,1.0,,722.0,5.0
11766,2.0,1946.0,3.0,1.0,,,5.0
11767,2.0,1981.0,5.0,2.0,,521.0,5.0
11768,1.0,1973.0,1.0,2.0,677.0,320.0,5.0
11769,2.0,1977.0,1.0,2.0,,,5.0
11770,1.0,1981.0,5.0,2.0,237.0,874.0,5.0
11771,2.0,1947.0,2.0,2.0,,,5.0
11772,2.0,1980.0,5.0,2.0,166.0,421.0,5.0
11773,2.0,1941.0,2.0,2.0,,,7.0
11774,2.0,1949.0,2.0,1.0,,,7.0
11775,2.0,1956.0,3.0,2.0,,,7.0
11776,1.0,1956.0,2.0,2.0,,,7.0
11777,1.0,1940.0,1.0,2.0,,,7.0
11778,2.0,1945.0,1.0,2.0,,,7.0
11779,1.0,1945.0,1.0,1.0,,,7.0
11780,2.0,1947.0,1.0,1.0,27.0,941.0,7.0
11781,1.0,1956.0,1.0,2.0,,,7.0
11782,2.0,1962.0,1.0,1.0,,,7.0
11783,1.0,1976.0,1.0,1.0,529.0,312.0,7.0
11784,2.0,1977.0,1.0,1.0,457.0,252.0,7.0
11785,1.0,2012.0,0.0,1.0,,,7.0
11786,2.0,2014.0,0.0,1.0,,,7.0
11787,1.0,1949.0,1.0,2.0,,,7.0
11788,2.0,1951.0,1.0,2.0,,,7.0
11789,1.0,1945.0,1.0,1.0,,611.0,6.0
11790,2.0,1950.0,1.0,1.0,,611.0,6.0
11791,2.0,1943.0,2.0,1.0,,611.0,6.0
11792,2.0,1941.0,2.0,1.0,,611.0,6.0
11793,2.0,1943.0,2.0,2.0,,,6.0
11794,2.0,1941.0,2.0,1.0,,,3.0
11795,1.0,1944.0,1.0,1.0,,,3.0
11796,2.0,1952.0,1.0,1.0,,,3.0
11797,1.0,1942.0,1.0,1.0,,,3.0
11798,2.0,1945.0,1.0,1.0,,,3.0
11799,1.0,1942.0,1.0,1.0,,,3.0
11800,2.0,1947.0,1.0,1.0,,,3.0
11801,1.0,1974.0,1.0,1.0,270.0,873.0,3.0
11802,2.0,1972.0,1.0,1.0,,131.0,3.0
11803,1.0,2000.0,5.0,2.0,,,3.0
11804,2.0,2002.0,0.0,2.0,,,3.0
11805,1.0,1966.0,5.0,2.0,,,1.0
11806,2.0,1945.0,2.0,1.0,,,1.0
11807,1.0,1977.0,5.0,2.0,412.0,851.0,3.0
11808,2.0,1947.0,2.0,1.0,,,3.0
11809,1.0,1951.0,1.0,2.0,170.0,930.0,3.0
11810,2.0,1955.0,1.0,1.0,,,3.0
11811,1.0,1982.0,5.0,2.0,502.0,510.0,3.0
11812,1.0,1954.0,1.0,1.0,200.0,942.0,3.0
11813,2.0,1958.0,1.0,1.0,,,3.0
11814,1.0,1982.0,5.0,1.0,230.0,771.0,3.0
11815,2.0,1991.0,5.0,1.0,250.0,521.0,3.0
11816,2.0,1945.0,2.0,1.0,50.0,941.0,1.0
11817,2.0,1970.0,5.0,2.0,,,1.0
11818,2.0,1993.0,5.0,2.0,130.0,999.0,1.0
11819,1.0,1967.0,1.0,1.0,358.0,121.0,2.0
11820,2.0,1975.0,1.0,1.0,175.0,313.0,2.0
11821,2.0,1997.0,5.0,1.0,,,2.0
11822,2.0,1999.0,5.0,1.0,233.0,313.0,2.0
11823,1.0,1945.0,1.0,1.0,,,1.0
11824,2.0,1946.0,1.0,1.0,,,1.0
11825,1.0,1958.0,1.0,2.0,449.0,875.0,2.0
11826,2.0,1961.0,1.0,2.0,50.0,521.0,2.0
11827,1.0,1959.0,1.0,1.0,433.0,320.0,1.0
11828,2.0,1963.0,1.0,1.0,,521.0,1.0
11829,1.0,1987.0,5.0,1.0,180.0,521.0,1.0
11830,2.0,1951.0,2.0,2.0,27.0,941.0,1.0
11831,1.0,1954.0,1.0,1.0,,811.0,1.0
11832,2.0,1958.0,1.0,1.0,,811.0,1.0
11833,1.0,1985.0,5.0,2.0,,,1.0
11834,2.0,1982.0,5.0,1.0,417.0,399.0,1.0
11835,1.0,1952.0,1.0,2.0,,,4.0
11836,2.0,1955.0,1.0,1.0,39.0,421.0,4.0
11837,1.0,1942.0,1.0,1.0,,521.0,4.0
11838,2.0,1942.0,1.0,1.0,,521.0,4.0
11839,2.0,1948.0,3.0,1.0,,,3.0
11840,2.0,1944.0,3.0,1.0,,,3.0
11841,1.0,1946.0,1.0,1.0,,930.0,3.0
11842,2.0,1946.0,1.0,1.0,27.0,952.0,3.0
11843,1.0,1945.0,1.0,2.0,,,3.0
11844,2.0,1951.0,1.0,2.0,,930.0,3.0
11845,2.0,1951.0,3.0,1.0,,,1.0
11846,1.0,1949.0,2.0,2.0,,,4.0
11847,1.0,1994.0,5.0,2.0,,,4.0
11848,2.0,1933.0,2.0,2.0,,,3.0
11849,2.0,1971.0,3.0,2.0,,,4.0
11850,2.0,1950.0,3.0,2.0,,,4.0
11851,1.0,1936.0,1.0,1.0,,,3.0
11852,2.0,1939.0,1.0,1.0,,,3.0
11853,2.0,1942.0,2.0,1.0,,,3.0
11854,1.0,1929.0,1.0,2.0,,,3.0
11855,2.0,1933.0,1.0,2.0,,,3.0
11856,2.0,1950.0,2.0,1.0,75.0,421.0,3.0
11857,2.0,1943.0,2.0,2.0,,,3.0
11858,2.0,1933.0,1.0,2.0,,,3.0
11859,2.0,1962.0,3.0,1.0,,521.0,3.0
11860,1.0,1994.0,5.0,1.0,,,3.0
11861,2.0,1997.0,5.0,2.0,169.0,253.0,3.0
11862,1.0,1938.0,1.0,2.0,,,3.0
11863,2.0,1939.0,1.0,2.0,,,3.0
11864,2.0,1931.0,2.0,1.0,,,3.0
11865,2.0,1928.0,2.0,2.0,,,3.0
11866,2.0,1934.0,2.0,2.0,,,3.0
11867,1.0,1945.0,1.0,1.0,,,3.0
11868,2.0,1950.0,1.0,1.0,68.0,421.0,3.0
11869,2.0,1935.0,2.0,1.0,,,3.0
11870,2.0,1938.0,2.0,1.0,,,3.0
11871,1.0,1943.0,4.0,2.0,,930.0,3.0
11872,2.0,1939.0,2.0,1.0,52.0,953.0,3.0
11873,1.0,1936.0,1.0,1.0,,521.0,3.0
11874,2.0,1942.0,1.0,1.0,,521.0,3.0
11875,1.0,1963.0,5.0,1.0,,910.0,3.0
11876,2.0,1936.0,2.0,1.0,,,3.0
11877,1.0,1975.0,1.0,1.0,293.0,853.0,3.0
11878,2.0,1978.0,1.0,1.0,,,3.0
11879,2.0,2002.0,0.0,1.0,,,3.0
11880,2.0,2004.0,0.0,1.0,,,3.0
11881,1.0,1976.0,1.0,2.0,410.0,510.0,3.0
11882,2.0,1979.0,1.0,2.0,223.0,510.0,3.0
11883,2.0,2012.0,0.0,2.0,,,3.0
11884,2.0,2012.0,0.0,2.0,,,3.0
11885,1.0,1932.0,1.0,1.0,,,2.0
11886,2.0,1940.0,1.0,1.0,,,2.0
11887,1.0,1935.0,2.0,1.0,,,2.0
11888,1.0,1947.0,1.0,1.0,,,3.0
11889,2.0,1951.0,1.0,1.0,27.0,941.0,3.0
11890,2.0,1984.0,1.0,1.0,283.0,313.0,3.0
11891,1.0,1976.0,1.0,1.0,258.0,223.0,3.0
11892,2.0,1950.0,2.0,1.0,,,3.0
11893,2.0,2016.0,0.0,2.0,,,3.0
11894,2.0,2018.0,0.0,2.0,,,3.0
11895,1.0,1949.0,3.0,1.0,70.0,999.0,2.0
11896,1.0,1978.0,5.0,1.0,300.0,311.0,2.0
11897,1.0,1958.0,3.0,2.0,417.0,941.0,2.0
11898,1.0,1964.0,1.0,1.0,,910.0,3.0
11899,2.0,1966.0,1.0,1.0,209.0,930.0,3.0
11900,2.0,1991.0,5.0,2.0,,,3.0
11901,1.0,1993.0,5.0,2.0,,910.0,3.0
11902,2.0,1989.0,5.0,2.0,200.0,259.0,3.0
11903,2.0,1943.0,2.0,1.0,,,3.0
11904,1.0,1957.0,1.0,1.0,270.0,710.0,3.0
11905,2.0,1963.0,1.0,1.0,180.0,930.0,3.0
11906,1.0,1946.0,1.0,1.0,,,3.0
11907,2.0,1949.0,1.0,1.0,,,3.0
11908,2.0,1977.0,5.0,1.0,,,3.0
11909,2.0,1944.0,2.0,1.0,,,3.0
11910,1.0,1977.0,1.0,2.0,387.0,273.0,3.0
11911,2.0,1980.0,1.0,2.0,,,3.0
11912,1.0,2009.0,0.0,2.0,,,3.0
11913,1.0,2011.0,0.0,2.0,,,3.0
11914,2.0,1969.0,3.0,2.0,,,3.0
11915,2.0,1991.0,5.0,2.0,198.0,930.0,3.0
11916,1.0,2009.0,0.0,2.0,,,3.0
11917,2.0,1994.0,5.0,2.0,278.0,243.0,3.0
11918,1.0,1979.0,1.0,2.0,375.0,510.0,2.0
11919,2.0,1974.0,1.0,2.0,200.0,953.0,2.0
11920,2.0,2007.0,0.0,1.0,,,2.0
11921,1.0,1951.0,1.0,1.0,,,2.0
11922,2.0,1953.0,1.0,1.0,,,2.0
11923,1.0,1977.0,1.0,1.0,,151.0,2.0
11924,2.0,1983.0,1.0,2.0,,,2.0
11925,2.0,2015.0,0.0,2.0,,,2.0
11926,2.0,2016.0,0.0,2.0,,,2.0
11927,1.0,1981.0,1.0,1.0,302.0,151.0,2.0
11928,2.0,1982.0,1.0,1.0,,,2.0
11929,1.0,1976.0,1.0,2.0,330.0,864.0,2.0
11930,2.0,1977.0,1.0,2.0,230.0,259.0,2.0
11931,1.0,2010.0,0.0,2.0,,,2.0
11932,2.0,1944.0,2.0,2.0,,,2.0
11933,1.0,1975.0,3.0,1.0,300.0,762.0,2.0
11934,1.0,1970.0,1.0,2.0,,873.0,2.0
11935,2.0,1973.0,1.0,2.0,50.0,922.0,2.0
11936,2.0,2003.0,0.0,2.0,,,2.0
11937,2.0,2004.0,0.0,2.0,,,2.0
11938,2.0,1943.0,5.0,2.0,,,4.0
11939,1.0,1948.0,1.0,2.0,,521.0,4.0
11940,2.0,1949.0,1.0,2.0,,521.0,4.0
11941,1.0,1953.0,1.0,1.0,,,4.0
11942,2.0,1962.0,1.0,1.0,114.0,930.0,4.0
11943,1.0,1985.0,5.0,1.0,300.0,863.0,4.0
11944,1.0,1936.0,1.0,2.0,,,4.0
11945,2.0,1939.0,1.0,2.0,,,4.0
11946,1.0,1945.0,2.0,2.0,,999.0,3.0
11947,1.0,1973.0,5.0,2.0,,,3.0
11948,1.0,1975.0,5.0,2.0,,,3.0
11949,1.0,1962.0,5.0,2.0,,,3.0
11950,2.0,1959.0,2.0,2.0,,,3.0
